study_id,n_months,age,starting_age,eng_completed,fr_completed,num_datapts,vocabulary_type_step1,vocabulary_score,num_missing_datapts,total
S023,8,23.426881720430107,16.39462365591398,TRUE,TRUE,14,concept,522,2,733
S023,9,24.451612903225808,16.39462365591398,TRUE,TRUE,14,English,561,0,680
S023,9,24.451612903225808,16.39462365591398,TRUE,TRUE,14,French,188,2,664
S023,9,24.451612903225808,16.39462365591398,TRUE,TRUE,14,word,749,2,1344
S023,9,24.451612903225808,16.39462365591398,TRUE,TRUE,14,concept,574,2,733
S023,10,25.524731182795698,16.39462365591398,TRUE,TRUE,14,English,584,0,680
S023,10,25.524731182795698,16.39462365591398,TRUE,TRUE,14,French,215,2,664
S023,10,25.524731182795698,16.39462365591398,TRUE,TRUE,14,word,799,2,1344
S023,10,25.524731182795698,16.39462365591398,TRUE,TRUE,14,concept,598,2,733
S023,11,26.426881720430107,16.39462365591398,TRUE,TRUE,14,English,612,0,680
S023,11,26.426881720430107,16.39462365591398,TRUE,TRUE,14,French,257,2,664
S023,11,26.426881720430107,16.39462365591398,TRUE,TRUE,14,word,869,2,1344
S023,11,26.426881720430107,16.39462365591398,TRUE,TRUE,14,concept,630,2,733
S023,12,27.291397849462367,16.39462365591398,TRUE,FALSE,14,English,633,0,680
S023,12,27.291397849462367,16.39462365591398,TRUE,FALSE,14,French,NA,2,664
S023,12,27.291397849462367,16.39462365591398,TRUE,FALSE,14,word,NA,2,1344
S023,12,27.291397849462367,16.39462365591398,TRUE,FALSE,14,concept,NA,2,733
S023,13,28.265591397849462,16.39462365591398,TRUE,FALSE,14,English,645,0,680
S023,13,28.265591397849462,16.39462365591398,TRUE,FALSE,14,French,NA,2,664
S023,13,28.265591397849462,16.39462365591398,TRUE,FALSE,14,word,NA,2,1344
S023,13,28.265591397849462,16.39462365591398,TRUE,FALSE,14,concept,NA,2,733
S023,14,29.35483870967742,16.39462365591398,TRUE,TRUE,14,English,661,0,680
S023,14,29.35483870967742,16.39462365591398,TRUE,TRUE,14,French,310,2,664
S023,14,29.35483870967742,16.39462365591398,TRUE,TRUE,14,word,971,2,1344
S023,14,29.35483870967742,16.39462365591398,TRUE,TRUE,14,concept,677,2,733
S032,1,17.005760368663594,17.005760368663594,TRUE,TRUE,12,English,14,2,680
S032,1,17.005760368663594,17.005760368663594,TRUE,TRUE,12,French,9,3,664
S032,1,17.005760368663594,17.005760368663594,TRUE,TRUE,12,word,23,3,1344
S032,1,17.005760368663594,17.005760368663594,TRUE,TRUE,12,concept,21,3,733
S032,2,17.861751152073733,17.005760368663594,TRUE,TRUE,12,English,14,2,680
S032,2,17.861751152073733,17.005760368663594,TRUE,TRUE,12,French,10,3,664
S032,2,17.861751152073733,17.005760368663594,TRUE,TRUE,12,word,24,3,1344
S032,2,17.861751152073733,17.005760368663594,TRUE,TRUE,12,concept,22,3,733
S032,3,18.912903225806453,17.005760368663594,TRUE,TRUE,12,English,18,2,680
S032,3,18.912903225806453,17.005760368663594,TRUE,TRUE,12,French,11,3,664
S032,3,18.912903225806453,17.005760368663594,TRUE,TRUE,12,word,29,3,1344
S032,3,18.912903225806453,17.005760368663594,TRUE,TRUE,12,concept,27,3,733
S032,4,19.63225806451613,17.005760368663594,FALSE,FALSE,12,English,NA,2,680
S032,4,19.63225806451613,17.005760368663594,FALSE,FALSE,12,French,NA,3,664
S032,4,19.63225806451613,17.005760368663594,FALSE,FALSE,12,word,NA,3,1344
S032,4,19.63225806451613,17.005760368663594,FALSE,FALSE,12,concept,NA,3,733
S032,5,20.646236559139783,17.005760368663594,TRUE,FALSE,12,English,21,2,680
S032,5,20.646236559139783,17.005760368663594,TRUE,FALSE,12,French,NA,3,664
S032,5,20.646236559139783,17.005760368663594,TRUE,FALSE,12,word,NA,3,1344
S032,5,20.646236559139783,17.005760368663594,TRUE,FALSE,12,concept,NA,3,733
S032,6,21.825806451612905,17.005760368663594,TRUE,TRUE,12,English,29,2,680
S032,6,21.825806451612905,17.005760368663594,TRUE,TRUE,12,French,16,3,664
S032,6,21.825806451612905,17.005760368663594,TRUE,TRUE,12,word,45,3,1344
S032,6,21.825806451612905,17.005760368663594,TRUE,TRUE,12,concept,39,3,733
S032,7,22.677419354838708,17.005760368663594,TRUE,TRUE,12,English,31,2,680
S032,7,22.677419354838708,17.005760368663594,TRUE,TRUE,12,French,16,3,664
S032,7,22.677419354838708,17.005760368663594,TRUE,TRUE,12,word,47,3,1344
S032,7,22.677419354838708,17.005760368663594,TRUE,TRUE,12,concept,41,3,733
S032,8,23.77956989247312,17.005760368663594,TRUE,TRUE,12,English,42,2,680
S032,8,23.77956989247312,17.005760368663594,TRUE,TRUE,12,French,20,3,664
S032,8,23.77956989247312,17.005760368663594,TRUE,TRUE,12,word,62,3,1344
S032,8,23.77956989247312,17.005760368663594,TRUE,TRUE,12,concept,52,3,733
S032,9,24.858064516129033,17.005760368663594,TRUE,TRUE,12,English,52,2,680
S032,9,24.858064516129033,17.005760368663594,TRUE,TRUE,12,French,25,3,664
S032,9,24.858064516129033,17.005760368663594,TRUE,TRUE,12,word,77,3,1344
S032,9,24.858064516129033,17.005760368663594,TRUE,TRUE,12,concept,62,3,733
S032,10,25.646236559139783,17.005760368663594,FALSE,FALSE,12,English,NA,2,680
S032,10,25.646236559139783,17.005760368663594,FALSE,FALSE,12,French,NA,3,664
S032,10,25.646236559139783,17.005760368663594,FALSE,FALSE,12,word,NA,3,1344
S032,10,25.646236559139783,17.005760368663594,FALSE,FALSE,12,concept,NA,3,733
S032,11,26.793548387096777,17.005760368663594,TRUE,TRUE,12,English,68,2,680
S032,11,26.793548387096777,17.005760368663594,TRUE,TRUE,12,French,35,3,664
S032,11,26.793548387096777,17.005760368663594,TRUE,TRUE,12,word,103,3,1344
S032,11,26.793548387096777,17.005760368663594,TRUE,TRUE,12,concept,81,3,733
S032,12,27.870967741935484,17.005760368663594,TRUE,TRUE,12,English,82,2,680
S032,12,27.870967741935484,17.005760368663594,TRUE,TRUE,12,French,40,3,664
S032,12,27.870967741935484,17.005760368663594,TRUE,TRUE,12,word,122,3,1344
S032,12,27.870967741935484,17.005760368663594,TRUE,TRUE,12,concept,95,3,733
S032,13,28.862903225806452,17.005760368663594,TRUE,TRUE,12,English,96,2,680
S032,13,28.862903225806452,17.005760368663594,TRUE,TRUE,12,French,44,3,664
S032,13,28.862903225806452,17.005760368663594,TRUE,TRUE,12,word,140,3,1344
S032,13,28.862903225806452,17.005760368663594,TRUE,TRUE,12,concept,111,3,733
S032,14,29.6036866359447,17.005760368663594,TRUE,TRUE,12,English,117,2,680
S032,14,29.6036866359447,17.005760368663594,TRUE,TRUE,12,French,56,3,664
S032,14,29.6036866359447,17.005760368663594,TRUE,TRUE,12,word,173,3,1344
S032,14,29.6036866359447,17.005760368663594,TRUE,TRUE,12,concept,133,3,733
S033,1,16.652073732718893,16.652073732718893,TRUE,TRUE,14,English,14,0,680
S033,1,16.652073732718893,16.652073732718893,TRUE,TRUE,14,French,72,0,664
S033,1,16.652073732718893,16.652073732718893,TRUE,TRUE,14,word,86,0,1344
S033,1,16.652073732718893,16.652073732718893,TRUE,TRUE,14,concept,75,0,733
S033,2,17.600230414746544,16.652073732718893,TRUE,TRUE,14,English,22,0,680
S033,2,17.600230414746544,16.652073732718893,TRUE,TRUE,14,French,122,0,664
S033,2,17.600230414746544,16.652073732718893,TRUE,TRUE,14,word,144,0,1344
S033,2,17.600230414746544,16.652073732718893,TRUE,TRUE,14,concept,127,0,733
S033,3,18.747311827956988,16.652073732718893,TRUE,TRUE,14,English,30,0,680
S033,3,18.747311827956988,16.652073732718893,TRUE,TRUE,14,French,165,0,664
S033,3,18.747311827956988,16.652073732718893,TRUE,TRUE,14,word,195,0,1344
S033,3,18.747311827956988,16.652073732718893,TRUE,TRUE,14,concept,171,0,733
S033,4,19.663440860215054,16.652073732718893,TRUE,TRUE,14,English,40,0,680
S033,4,19.663440860215054,16.652073732718893,TRUE,TRUE,14,French,218,0,664
S033,4,19.663440860215054,16.652073732718893,TRUE,TRUE,14,word,258,0,1344
S033,4,19.663440860215054,16.652073732718893,TRUE,TRUE,14,concept,226,0,733
S033,5,20.613978494623655,16.652073732718893,TRUE,TRUE,14,English,64,0,680
S033,5,20.613978494623655,16.652073732718893,TRUE,TRUE,14,French,302,0,664
S033,5,20.613978494623655,16.652073732718893,TRUE,TRUE,14,word,366,0,1344
S033,5,20.613978494623655,16.652073732718893,TRUE,TRUE,14,concept,309,0,733
S033,6,21.8247311827957,16.652073732718893,TRUE,TRUE,14,English,90,0,680
S033,6,21.8247311827957,16.652073732718893,TRUE,TRUE,14,French,395,0,664
S033,6,21.8247311827957,16.652073732718893,TRUE,TRUE,14,word,485,0,1344
S033,6,21.8247311827957,16.652073732718893,TRUE,TRUE,14,concept,399,0,733
S033,7,22.64516129032258,16.652073732718893,TRUE,TRUE,14,English,106,0,680
S033,7,22.64516129032258,16.652073732718893,TRUE,TRUE,14,French,458,0,664
S033,7,22.64516129032258,16.652073732718893,TRUE,TRUE,14,word,564,0,1344
S033,7,22.64516129032258,16.652073732718893,TRUE,TRUE,14,concept,461,0,733
S033,8,23.813978494623655,16.652073732718893,TRUE,TRUE,14,English,142,0,680
S033,8,23.813978494623655,16.652073732718893,TRUE,TRUE,14,French,529,0,664
S033,8,23.813978494623655,16.652073732718893,TRUE,TRUE,14,word,671,0,1344
S033,8,23.813978494623655,16.652073732718893,TRUE,TRUE,14,concept,534,0,733
S033,9,24.598924731182795,16.652073732718893,TRUE,TRUE,14,English,161,0,680
S033,9,24.598924731182795,16.652073732718893,TRUE,TRUE,14,French,560,0,664
S033,9,24.598924731182795,16.652073732718893,TRUE,TRUE,14,word,721,0,1344
S033,9,24.598924731182795,16.652073732718893,TRUE,TRUE,14,concept,565,0,733
S033,10,25.84731182795699,16.652073732718893,TRUE,TRUE,14,English,232,0,680
S033,10,25.84731182795699,16.652073732718893,TRUE,TRUE,14,French,596,0,664
S033,10,25.84731182795699,16.652073732718893,TRUE,TRUE,14,word,828,0,1344
S033,10,25.84731182795699,16.652073732718893,TRUE,TRUE,14,concept,604,0,733
S033,11,26.856989247311827,16.652073732718893,TRUE,TRUE,14,English,273,0,680
S033,11,26.856989247311827,16.652073732718893,TRUE,TRUE,14,French,625,0,664
S033,11,26.856989247311827,16.652073732718893,TRUE,TRUE,14,word,898,0,1344
S033,11,26.856989247311827,16.652073732718893,TRUE,TRUE,14,concept,638,0,733
S033,12,27.70967741935484,16.652073732718893,TRUE,TRUE,14,English,318,0,680
S033,12,27.70967741935484,16.652073732718893,TRUE,TRUE,14,French,649,0,664
S033,12,27.70967741935484,16.652073732718893,TRUE,TRUE,14,word,967,0,1344
S033,12,27.70967741935484,16.652073732718893,TRUE,TRUE,14,concept,661,0,733
S033,13,28.61635944700461,16.652073732718893,TRUE,TRUE,14,English,342,0,680
S033,13,28.61635944700461,16.652073732718893,TRUE,TRUE,14,French,658,0,664
S033,13,28.61635944700461,16.652073732718893,TRUE,TRUE,14,word,1000,0,1344
S033,13,28.61635944700461,16.652073732718893,TRUE,TRUE,14,concept,670,0,733
S033,14,29.76152073732719,16.652073732718893,TRUE,TRUE,14,English,371,0,680
S033,14,29.76152073732719,16.652073732718893,TRUE,TRUE,14,French,659,0,664
S033,14,29.76152073732719,16.652073732718893,TRUE,TRUE,14,word,1030,0,1344
S033,14,29.76152073732719,16.652073732718893,TRUE,TRUE,14,concept,670,0,733
S036,1,16.995391705069125,16.995391705069125,TRUE,TRUE,13,English,9,1,680
S036,1,16.995391705069125,16.995391705069125,TRUE,TRUE,13,French,10,2,664
S036,1,16.995391705069125,16.995391705069125,TRUE,TRUE,13,word,19,2,1344
S036,1,16.995391705069125,16.995391705069125,TRUE,TRUE,13,concept,11,2,733
S036,2,18,16.995391705069125,TRUE,TRUE,13,English,14,1,680
S036,2,18,16.995391705069125,TRUE,TRUE,13,French,15,2,664
S036,2,18,16.995391705069125,TRUE,TRUE,13,word,29,2,1344
S036,2,18,16.995391705069125,TRUE,TRUE,13,concept,20,2,733
S036,3,18.94301075268817,16.995391705069125,TRUE,TRUE,13,English,26,1,680
S036,3,18.94301075268817,16.995391705069125,TRUE,TRUE,13,French,20,2,664
S036,3,18.94301075268817,16.995391705069125,TRUE,TRUE,13,word,46,2,1344
S036,3,18.94301075268817,16.995391705069125,TRUE,TRUE,13,concept,33,2,733
S036,4,20.032258064516128,16.995391705069125,TRUE,TRUE,13,English,29,1,680
S036,4,20.032258064516128,16.995391705069125,TRUE,TRUE,13,French,24,2,664
S036,4,20.032258064516128,16.995391705069125,TRUE,TRUE,13,word,53,2,1344
S036,4,20.032258064516128,16.995391705069125,TRUE,TRUE,13,concept,38,2,733
S036,5,20.90967741935484,16.995391705069125,TRUE,TRUE,13,English,33,1,680
S036,5,20.90967741935484,16.995391705069125,TRUE,TRUE,13,French,56,2,664
S036,5,20.90967741935484,16.995391705069125,TRUE,TRUE,13,word,89,2,1344
S036,5,20.90967741935484,16.995391705069125,TRUE,TRUE,13,concept,68,2,733
S036,6,21.95806451612903,16.995391705069125,TRUE,TRUE,13,English,41,1,680
S036,6,21.95806451612903,16.995391705069125,TRUE,TRUE,13,French,82,2,664
S036,6,21.95806451612903,16.995391705069125,TRUE,TRUE,13,word,123,2,1344
S036,6,21.95806451612903,16.995391705069125,TRUE,TRUE,13,concept,97,2,733
S036,7,23,16.995391705069125,TRUE,TRUE,13,English,48,1,680
S036,7,23,16.995391705069125,TRUE,TRUE,13,French,115,2,664
S036,7,23,16.995391705069125,TRUE,TRUE,13,word,163,2,1344
S036,7,23,16.995391705069125,TRUE,TRUE,13,concept,132,2,733
S036,8,24.066666666666663,16.995391705069125,TRUE,TRUE,13,English,60,1,680
S036,8,24.066666666666663,16.995391705069125,TRUE,TRUE,13,French,156,2,664
S036,8,24.066666666666663,16.995391705069125,TRUE,TRUE,13,word,216,2,1344
S036,8,24.066666666666663,16.995391705069125,TRUE,TRUE,13,concept,175,2,733
S036,9,24.732258064516127,16.995391705069125,FALSE,FALSE,13,English,NA,1,680
S036,9,24.732258064516127,16.995391705069125,FALSE,FALSE,13,French,NA,2,664
S036,9,24.732258064516127,16.995391705069125,FALSE,FALSE,13,word,NA,2,1344
S036,9,24.732258064516127,16.995391705069125,FALSE,FALSE,13,concept,NA,2,733
S036,10,25.94301075268817,16.995391705069125,TRUE,TRUE,13,English,83,1,680
S036,10,25.94301075268817,16.995391705069125,TRUE,TRUE,13,French,261,2,664
S036,10,25.94301075268817,16.995391705069125,TRUE,TRUE,13,word,344,2,1344
S036,10,25.94301075268817,16.995391705069125,TRUE,TRUE,13,concept,271,2,733
S036,11,26.732258064516127,16.995391705069125,TRUE,TRUE,13,English,136,1,680
S036,11,26.732258064516127,16.995391705069125,TRUE,TRUE,13,French,304,2,664
S036,11,26.732258064516127,16.995391705069125,TRUE,TRUE,13,word,440,2,1344
S036,11,26.732258064516127,16.995391705069125,TRUE,TRUE,13,concept,327,2,733
S036,12,27.903225806451612,16.995391705069125,TRUE,TRUE,13,English,169,1,680
S036,12,27.903225806451612,16.995391705069125,TRUE,TRUE,13,French,354,2,664
S036,12,27.903225806451612,16.995391705069125,TRUE,TRUE,13,word,523,2,1344
S036,12,27.903225806451612,16.995391705069125,TRUE,TRUE,13,concept,381,2,733
S036,13,28.995391705069125,16.995391705069125,TRUE,TRUE,13,English,195,1,680
S036,13,28.995391705069125,16.995391705069125,TRUE,TRUE,13,French,383,2,664
S036,13,28.995391705069125,16.995391705069125,TRUE,TRUE,13,word,578,2,1344
S036,13,28.995391705069125,16.995391705069125,TRUE,TRUE,13,concept,413,2,733
S036,14,29.71082949308756,16.995391705069125,TRUE,FALSE,13,English,230,1,680
S036,14,29.71082949308756,16.995391705069125,TRUE,FALSE,13,French,NA,2,664
S036,14,29.71082949308756,16.995391705069125,TRUE,FALSE,13,word,NA,2,1344
S036,14,29.71082949308756,16.995391705069125,TRUE,FALSE,13,concept,NA,2,733
S039,1,16.736175115207374,16.736175115207374,TRUE,TRUE,14,English,6,0,680
S039,1,16.736175115207374,16.736175115207374,TRUE,TRUE,14,French,1,1,664
S039,1,16.736175115207374,16.736175115207374,TRUE,TRUE,14,word,7,1,1344
S039,1,16.736175115207374,16.736175115207374,TRUE,TRUE,14,concept,7,1,733
S039,2,17.811827956989248,16.736175115207374,TRUE,TRUE,14,English,11,0,680
S039,2,17.811827956989248,16.736175115207374,TRUE,TRUE,14,French,8,1,664
S039,2,17.811827956989248,16.736175115207374,TRUE,TRUE,14,word,19,1,1344
S039,2,17.811827956989248,16.736175115207374,TRUE,TRUE,14,concept,13,1,733
S039,3,18.76236559139785,16.736175115207374,TRUE,TRUE,14,English,20,0,680
S039,3,18.76236559139785,16.736175115207374,TRUE,TRUE,14,French,12,1,664
S039,3,18.76236559139785,16.736175115207374,TRUE,TRUE,14,word,32,1,1344
S039,3,18.76236559139785,16.736175115207374,TRUE,TRUE,14,concept,23,1,733
S039,4,19.74516129032258,16.736175115207374,TRUE,TRUE,14,English,39,0,680
S039,4,19.74516129032258,16.736175115207374,TRUE,TRUE,14,French,20,1,664
S039,4,19.74516129032258,16.736175115207374,TRUE,TRUE,14,word,59,1,1344
S039,4,19.74516129032258,16.736175115207374,TRUE,TRUE,14,concept,45,1,733
S039,5,20.76236559139785,16.736175115207374,TRUE,TRUE,14,English,52,0,680
S039,5,20.76236559139785,16.736175115207374,TRUE,TRUE,14,French,23,1,664
S039,5,20.76236559139785,16.736175115207374,TRUE,TRUE,14,word,75,1,1344
S039,5,20.76236559139785,16.736175115207374,TRUE,TRUE,14,concept,57,1,733
S039,6,21.741935483870968,16.736175115207374,TRUE,TRUE,14,English,56,0,680
S039,6,21.741935483870968,16.736175115207374,TRUE,TRUE,14,French,27,1,664
S039,6,21.741935483870968,16.736175115207374,TRUE,TRUE,14,word,83,1,1344
S039,6,21.741935483870968,16.736175115207374,TRUE,TRUE,14,concept,62,1,733
S039,7,22.811827956989248,16.736175115207374,TRUE,TRUE,14,English,80,0,680
S039,7,22.811827956989248,16.736175115207374,TRUE,TRUE,14,French,36,1,664
S039,7,22.811827956989248,16.736175115207374,TRUE,TRUE,14,word,116,1,1344
S039,7,22.811827956989248,16.736175115207374,TRUE,TRUE,14,concept,88,1,733
S039,8,24.032258064516128,16.736175115207374,TRUE,TRUE,14,English,98,0,680
S039,8,24.032258064516128,16.736175115207374,TRUE,TRUE,14,French,37,1,664
S039,8,24.032258064516128,16.736175115207374,TRUE,TRUE,14,word,135,1,1344
S039,8,24.032258064516128,16.736175115207374,TRUE,TRUE,14,concept,106,1,733
S039,9,24.711827956989247,16.736175115207374,TRUE,TRUE,14,English,101,0,680
S039,9,24.711827956989247,16.736175115207374,TRUE,TRUE,14,French,39,1,664
S039,9,24.711827956989247,16.736175115207374,TRUE,TRUE,14,word,140,1,1344
S039,9,24.711827956989247,16.736175115207374,TRUE,TRUE,14,concept,110,1,733
S039,10,25.859139784946237,16.736175115207374,TRUE,FALSE,14,English,125,0,680
S039,10,25.859139784946237,16.736175115207374,TRUE,FALSE,14,French,NA,1,664
S039,10,25.859139784946237,16.736175115207374,TRUE,FALSE,14,word,NA,1,1344
S039,10,25.859139784946237,16.736175115207374,TRUE,FALSE,14,concept,NA,1,733
S039,11,26.903225806451612,16.736175115207374,TRUE,TRUE,14,English,155,0,680
S039,11,26.903225806451612,16.736175115207374,TRUE,TRUE,14,French,44,1,664
S039,11,26.903225806451612,16.736175115207374,TRUE,TRUE,14,word,199,1,1344
S039,11,26.903225806451612,16.736175115207374,TRUE,TRUE,14,concept,163,1,733
S039,12,27.89516129032258,16.736175115207374,TRUE,TRUE,14,English,176,0,680
S039,12,27.89516129032258,16.736175115207374,TRUE,TRUE,14,French,51,1,664
S039,12,27.89516129032258,16.736175115207374,TRUE,TRUE,14,word,227,1,1344
S039,12,27.89516129032258,16.736175115207374,TRUE,TRUE,14,concept,188,1,733
S039,13,28.86520737327189,16.736175115207374,TRUE,TRUE,14,English,201,0,680
S039,13,28.86520737327189,16.736175115207374,TRUE,TRUE,14,French,60,1,664
S039,13,28.86520737327189,16.736175115207374,TRUE,TRUE,14,word,261,1,1344
S039,13,28.86520737327189,16.736175115207374,TRUE,TRUE,14,concept,212,1,733
S039,14,30,16.736175115207374,TRUE,TRUE,14,English,236,0,680
S039,14,30,16.736175115207374,TRUE,TRUE,14,French,79,1,664
S039,14,30,16.736175115207374,TRUE,TRUE,14,word,315,1,1344
S039,14,30,16.736175115207374,TRUE,TRUE,14,concept,252,1,733
S046,1,17.957373271889402,17.957373271889402,TRUE,TRUE,11,English,77,2,680
S046,1,17.957373271889402,17.957373271889402,TRUE,TRUE,11,French,84,2,664
S046,1,17.957373271889402,17.957373271889402,TRUE,TRUE,11,word,161,2,1344
S046,1,17.957373271889402,17.957373271889402,TRUE,TRUE,11,concept,114,2,733
S046,2,18.96989247311828,17.957373271889402,TRUE,TRUE,11,English,110,2,680
S046,2,18.96989247311828,17.957373271889402,TRUE,TRUE,11,French,115,2,664
S046,2,18.96989247311828,17.957373271889402,TRUE,TRUE,11,word,225,2,1344
S046,2,18.96989247311828,17.957373271889402,TRUE,TRUE,11,concept,158,2,733
S046,3,19.93225806451613,17.957373271889402,TRUE,TRUE,11,English,146,2,680
S046,3,19.93225806451613,17.957373271889402,TRUE,TRUE,11,French,186,2,664
S046,3,19.93225806451613,17.957373271889402,TRUE,TRUE,11,word,332,2,1344
S046,3,19.93225806451613,17.957373271889402,TRUE,TRUE,11,concept,227,2,733
S046,4,20.936559139784947,17.957373271889402,TRUE,TRUE,11,English,200,2,680
S046,4,20.936559139784947,17.957373271889402,TRUE,TRUE,11,French,250,2,664
S046,4,20.936559139784947,17.957373271889402,TRUE,TRUE,11,word,450,2,1344
S046,4,20.936559139784947,17.957373271889402,TRUE,TRUE,11,concept,304,2,733
S046,5,21.93225806451613,17.957373271889402,TRUE,TRUE,11,English,241,2,680
S046,5,21.93225806451613,17.957373271889402,TRUE,TRUE,11,French,301,2,664
S046,5,21.93225806451613,17.957373271889402,TRUE,TRUE,11,word,542,2,1344
S046,5,21.93225806451613,17.957373271889402,TRUE,TRUE,11,concept,356,2,733
S046,6,23.096774193548388,17.957373271889402,TRUE,TRUE,11,English,283,2,680
S046,6,23.096774193548388,17.957373271889402,TRUE,TRUE,11,French,348,2,664
S046,6,23.096774193548388,17.957373271889402,TRUE,TRUE,11,word,631,2,1344
S046,6,23.096774193548388,17.957373271889402,TRUE,TRUE,11,concept,414,2,733
S046,7,24.1,17.957373271889402,TRUE,TRUE,11,English,338,2,680
S046,7,24.1,17.957373271889402,TRUE,TRUE,11,French,400,2,664
S046,7,24.1,17.957373271889402,TRUE,TRUE,11,word,738,2,1344
S046,7,24.1,17.957373271889402,TRUE,TRUE,11,concept,462,2,733
S046,8,25.032258064516128,17.957373271889402,TRUE,TRUE,11,English,359,2,680
S046,8,25.032258064516128,17.957373271889402,TRUE,TRUE,11,French,434,2,664
S046,8,25.032258064516128,17.957373271889402,TRUE,TRUE,11,word,793,2,1344
S046,8,25.032258064516128,17.957373271889402,TRUE,TRUE,11,concept,489,2,733
S046,9,26.233333333333334,17.957373271889402,TRUE,TRUE,11,English,394,2,680
S046,9,26.233333333333334,17.957373271889402,TRUE,TRUE,11,French,460,2,664
S046,9,26.233333333333334,17.957373271889402,TRUE,TRUE,11,word,854,2,1344
S046,9,26.233333333333334,17.957373271889402,TRUE,TRUE,11,concept,519,2,733
S046,10,27.225806451612904,17.957373271889402,TRUE,TRUE,11,English,423,2,680
S046,10,27.225806451612904,17.957373271889402,TRUE,TRUE,11,French,475,2,664
S046,10,27.225806451612904,17.957373271889402,TRUE,TRUE,11,word,898,2,1344
S046,10,27.225806451612904,17.957373271889402,TRUE,TRUE,11,concept,536,2,733
S046,11,28.032258064516128,17.957373271889402,TRUE,TRUE,11,English,473,2,680
S046,11,28.032258064516128,17.957373271889402,TRUE,TRUE,11,French,521,2,664
S046,11,28.032258064516128,17.957373271889402,TRUE,TRUE,11,word,994,2,1344
S046,11,28.032258064516128,17.957373271889402,TRUE,TRUE,11,concept,585,2,733
S046,12,28.9389400921659,17.957373271889402,FALSE,FALSE,11,English,NA,2,680
S046,12,28.9389400921659,17.957373271889402,FALSE,FALSE,11,French,NA,2,664
S046,12,28.9389400921659,17.957373271889402,FALSE,FALSE,11,word,NA,2,1344
S046,12,28.9389400921659,17.957373271889402,FALSE,FALSE,11,concept,NA,2,733
S046,13,29.92511520737327,17.957373271889402,FALSE,FALSE,11,English,NA,2,680
S046,13,29.92511520737327,17.957373271889402,FALSE,FALSE,11,French,NA,2,664
S046,13,29.92511520737327,17.957373271889402,FALSE,FALSE,11,word,NA,2,1344
S046,13,29.92511520737327,17.957373271889402,FALSE,FALSE,11,concept,NA,2,733
S047,1,17.100230414746544,17.100230414746544,TRUE,TRUE,12,English,3,2,680
S047,1,17.100230414746544,17.100230414746544,TRUE,TRUE,12,French,135,1,664
S047,1,17.100230414746544,17.100230414746544,TRUE,TRUE,12,word,138,2,1344
S047,1,17.100230414746544,17.100230414746544,TRUE,TRUE,12,concept,136,2,733
S047,2,18.16236559139785,17.100230414746544,TRUE,TRUE,12,English,5,2,680
S047,2,18.16236559139785,17.100230414746544,TRUE,TRUE,12,French,189,1,664
S047,2,18.16236559139785,17.100230414746544,TRUE,TRUE,12,word,194,2,1344
S047,2,18.16236559139785,17.100230414746544,TRUE,TRUE,12,concept,191,2,733
S047,3,19.13225806451613,17.100230414746544,TRUE,TRUE,12,English,8,2,680
S047,3,19.13225806451613,17.100230414746544,TRUE,TRUE,12,French,244,1,664
S047,3,19.13225806451613,17.100230414746544,TRUE,TRUE,12,word,252,2,1344
S047,3,19.13225806451613,17.100230414746544,TRUE,TRUE,12,concept,245,2,733
S047,4,20.16236559139785,17.100230414746544,TRUE,TRUE,12,English,12,2,680
S047,4,20.16236559139785,17.100230414746544,TRUE,TRUE,12,French,320,1,664
S047,4,20.16236559139785,17.100230414746544,TRUE,TRUE,12,word,332,2,1344
S047,4,20.16236559139785,17.100230414746544,TRUE,TRUE,12,concept,319,2,733
S047,5,21.293548387096777,17.100230414746544,TRUE,TRUE,12,English,22,2,680
S047,5,21.293548387096777,17.100230414746544,TRUE,TRUE,12,French,408,1,664
S047,5,21.293548387096777,17.100230414746544,TRUE,TRUE,12,word,430,2,1344
S047,5,21.293548387096777,17.100230414746544,TRUE,TRUE,12,concept,407,2,733
S047,6,22.225806451612904,17.100230414746544,TRUE,TRUE,12,English,34,2,680
S047,6,22.225806451612904,17.100230414746544,TRUE,TRUE,12,French,488,1,664
S047,6,22.225806451612904,17.100230414746544,TRUE,TRUE,12,word,522,2,1344
S047,6,22.225806451612904,17.100230414746544,TRUE,TRUE,12,concept,486,2,733
S047,7,23.16236559139785,17.100230414746544,TRUE,TRUE,12,English,55,2,680
S047,7,23.16236559139785,17.100230414746544,TRUE,TRUE,12,French,530,1,664
S047,7,23.16236559139785,17.100230414746544,TRUE,TRUE,12,word,585,2,1344
S047,7,23.16236559139785,17.100230414746544,TRUE,TRUE,12,concept,530,2,733
S047,8,24.26129032258065,17.100230414746544,TRUE,TRUE,12,English,66,2,680
S047,8,24.26129032258065,17.100230414746544,TRUE,TRUE,12,French,561,1,664
S047,8,24.26129032258065,17.100230414746544,TRUE,TRUE,12,word,627,2,1344
S047,8,24.26129032258065,17.100230414746544,TRUE,TRUE,12,concept,560,2,733
S047,9,25.229032258064517,17.100230414746544,TRUE,TRUE,12,English,79,2,680
S047,9,25.229032258064517,17.100230414746544,TRUE,TRUE,12,French,588,1,664
S047,9,25.229032258064517,17.100230414746544,TRUE,TRUE,12,word,667,2,1344
S047,9,25.229032258064517,17.100230414746544,TRUE,TRUE,12,concept,588,2,733
